in_text	truth	pred	parascore-ref-based	parascore-ref-free
Predvidene so bile tri možne rešitve, in sicer gradnja enega večjega ali dveh manjših krožišč ali gradnja dveh semaforiziranih križišč s pasovi za združevanje in možnostjo levega zavijanja.	Obravnavane so bile tri možne rešitve, in sicer gradnja večjega krožišča ali dveh manjših krožišč ali gradnja dveh polzapornih križišč s križiščem in pasovi za levo zavijanje.	Predvidene so bile tri možne rešitve, in sicer gradnja enega večjega ali enega manjših krožišč ali gradnja dveh semaforiziranih križišč z združenjskimi pasovi in možnostjo levega zavijanja.	0.9126871831563055	0.9201350808143616
Predvidene so bile tri možne rešitve, in sicer gradnja enega večjega ali dveh manjših krožišč ali gradnja dveh semaforiziranih križišč s pasovi za združevanje in možnostjo levega zavijanja.	Obravnavane so bile tri možne rešitve, in sicer gradnja večjega krožišča ali dveh manjših krožišč ali gradnja dveh polzapornih križišč s križiščem in pasovi za levo zavijanje.	Predvidene so bile tri možne rešitve, in sicer gradnja enega večjega ali dveh manjših krožišč ali gradnja dveh semaforiziranih križišč s pasovi za združevanje in možnostjo levega zavijanja.	0.95	0.949999988079071
Predvidene so bile tri možne rešitve, in sicer gradnja enega večjega ali dveh manjših krožišč ali gradnja dveh semaforiziranih križišč s pasovi za združevanje in možnostjo levega zavijanja.	Obravnavane so bile tri možne rešitve, in sicer gradnja večjega krožišča ali dveh manjših krožišč ali gradnja dveh polzapornih križišč s križiščem in pasovi za levo zavijanje.	Predvideli so tri možne rešitve, in sicer gradnja enega večjega ali enega manjšega krožišč ali gradnja dveh semaforiziranih križarjenjevalnih steber z škatla za združevanje in možnost levega zavijanja.	0.8484405853855076	0.8307329416275024
Branje ima pomembno vlogo tudi v programih terapije.	Branje ima pomembno vlogo tudi v vaših terapevtskih programih.	Branje ima pomembno vlogo tudi v terapevtskih programih.	0.958056809950848	0.849568784236908
Branje ima pomembno vlogo tudi v programih terapije.	Branje ima pomembno vlogo tudi v vaših terapevtskih programih.	Branje ima pomembno vlogo tudi v terapevtskih programih.	0.958056809950848	0.849568784236908
Branje ima pomembno vlogo tudi v programih terapije.	Branje ima pomembno vlogo tudi v vaših terapevtskih programih.	Branje je pomembno tudi v miselnih programih terapevtskih storitev.	0.8514189887046814	0.7282735705375671
Podobne rezultate so dobili tudi pri drugih vrstah bolezni srca.	Podobni rezultati so bili dobljeni tudi pri drugih vrstah bolezni srca.	Tudi pri drugih vrstah bolezni srca sta bila v sojenjenem svetu rezultati podobni.	0.6941238212585449	0.6211766004562378
Podobne rezultate so dobili tudi pri drugih vrstah bolezni srca.	Podobni rezultati so bili dobljeni tudi pri drugih vrstah bolezni srca.	Podobne rezultate so dosegli tudi pri drugih oblikah srca.	0.8737758006368365	0.8673449754714966
Podobne rezultate so dobili tudi pri drugih vrstah bolezni srca.	Podobni rezultati so bili dobljeni tudi pri drugih vrstah bolezni srca.	Podobne rezultate je bilo objavljenih tudi v drugih vrsth bolezni srca.	0.7819833555451821	0.7578111886978149
Falatov je bil prej vodja sektorja za poslovanje s podjetji in javnim sektorjem v Hypo banki Slovenija, zdaj pa bo kot član uprave odgovoren za poslovanje s podjetji, prebivalstvom in zakladništvom.	Falatov je v Hypo banki Slovenija doslej vodil področje poslovanja s podjetji in javnim sektorjem, odslej pa bo kot član uprave zadolžen za področje poslovanja s pravnimi in fizičnimi osebami ter zakladništvo.	Falatov je bil pred tem vodja svojega predsedstva za poslove s podjetji in javnim sektorjem v Hypo banki Slovenija, zdaj pa bo kot član uprave odgovoren za poslove s podjetji, prebivalstvom in zakladništvom.	0.8631214386928155	0.8379283547401428
Falatov je bil prej vodja sektorja za poslovanje s podjetji in javnim sektorjem v Hypo banki Slovenija, zdaj pa bo kot član uprave odgovoren za poslovanje s podjetji, prebivalstvom in zakladništvom.	Falatov je v Hypo banki Slovenija doslej vodil področje poslovanja s podjetji in javnim sektorjem, odslej pa bo kot član uprave zadolžen za področje poslovanja s pravnimi in fizičnimi osebami ter zakladništvo.	Falatov je bil pred tem vodja skupine za poslovanje s podjetji in javnim sektorjem v Hypo banki Slovenija, zdaj pa bo kot član uprave odgovoren za poslovanje s podjetji, prebivalstvom in zakladništvom.	0.9118582106856649	0.9100464582443237
Falatov je bil prej vodja sektorja za poslovanje s podjetji in javnim sektorjem v Hypo banki Slovenija, zdaj pa bo kot član uprave odgovoren za poslovanje s podjetji, prebivalstvom in zakladništvom.	Falatov je v Hypo banki Slovenija doslej vodil področje poslovanja s podjetji in javnim sektorjem, odslej pa bo kot član uprave zadolžen za področje poslovanja s pravnimi in fizičnimi osebami ter zakladništvo.	Falatov je bil prej vodja za poslovanje s podjetji in javnim sektorjem v Hypo Bank Slovenija, zdaj pa bo kot član uprave odgovoren za poslovanje s podjetji, prebivalstvom in zakladništvom.	0.9249665192195348	0.9338118433952332
Ker je to pravilo preveč znano, da bi ga bilo treba podrobneje analizirati, bo dovolj, če ga pojasnimo z dvema glavnima temama.	Ker je to pravilo preveč znano, da bi ga bilo treba obširneje analizirati, zadostuje, da ga opredelimo z dvema glavnima temama.	Ker je to pravilo preveč znano, da bi moralo biti nadalje razširjeno, je dovolj, če ga pojasnimo z dvema glavnima temama.	0.8471573674772668	0.8492129445075989
Ker je to pravilo preveč znano, da bi ga bilo treba podrobneje analizirati, bo dovolj, če ga pojasnimo z dvema glavnima temama.	Ker je to pravilo preveč znano, da bi ga bilo treba obširneje analizirati, zadostuje, da ga opredelimo z dvema glavnima temama.	Ker je to pravilo preveč znano, da bi ga bilo treba ocenjevati, je dovolj, če ga pojasnjujeta z dvema temama.	0.8602372274758174	0.8804974555969238
Ker je to pravilo preveč znano, da bi ga bilo treba podrobneje analizirati, bo dovolj, če ga pojasnimo z dvema glavnima temama.	Ker je to pravilo preveč znano, da bi ga bilo treba obširneje analizirati, zadostuje, da ga opredelimo z dvema glavnima temama.	Ker je to pravilo preveč znano, da bi bilo treba podrobneje analizirati, lahko pojasnjeno z dvema glavnima temama.	0.8812349233101672	0.9120967388153076
Skozi borove in smrekove gozdove se vijemo proti Vratu in za seboj puščamo bela pobočja.	Med borovci in smrekami vijugamo proti Vratom, za nami pa ostajajo bela pobočja.	S svojimi borovi in smrekovim gozdom se vije proti Vratu in se za seboj ločuje bela pobočja.	0.8075975809038056	0.8171114325523376
Skozi borove in smrekove gozdove se vijemo proti Vratu in za seboj puščamo bela pobočja.	Med borovci in smrekami vijugamo proti Vratom, za nami pa ostajajo bela pobočja.	Razmazajmo se proti Vratu in se lojimo blata ter za seboj zapuščamo bela pobočja.	0.7228185701370239	0.7401313185691833
Skozi borove in smrekove gozdove se vijemo proti Vratu in za seboj puščamo bela pobočja.	Med borovci in smrekami vijugamo proti Vratom, za nami pa ostajajo bela pobočja.	Zapuščamy si, da se borovice in smrekove gozdovevijejo proti Vratu in za seboj puščamo bela pobočja.	0.8073797038623265	0.7926573753356934
Svetovna zdravstvena organizacija ocenjuje, da je pljučnica vzrok za vsako tretjo smrt novorojenčka.	Svetovna zdravstvena organizacija ocenjuje, da je pljučnica vzrok vsake tretje smrti novorojenčka.	Svetovna zdravstvena organizacija ocenjuje, da je pljučnica odgovorna za več kot tretjo smrt novorojenčka.	0.884515382530233	0.8654628396034241
Svetovna zdravstvena organizacija ocenjuje, da je pljučnica vzrok za vsako tretjo smrt novorojenčka.	Svetovna zdravstvena organizacija ocenjuje, da je pljučnica vzrok vsake tretje smrti novorojenčka.	Svetovna zdravstvena organizacija ocenjuje, da je pljučnica vzrok za tretjo smrt novorojenčka.	0.925046000276293	0.935030460357666
Svetovna zdravstvena organizacija ocenjuje, da je pljučnica vzrok za vsako tretjo smrt novorojenčka.	Svetovna zdravstvena organizacija ocenjuje, da je pljučnica vzrok vsake tretje smrti novorojenčka.	Svetovna zdravstvena organizacija ocenjuje, da je pljučnica vzrok za smrt vsaki tretji od novorojenčkov.	0.8796656097684588	0.8684163093566895
"Perikles je imel tako velik vpliv na atensko družbo, da ga je sodobnik in zgodovinar Tukidides imenoval ""prvi državljan Aten""."	Periklej je imel tako velik vpliv na atensko družbo, da ga je Tukidid, sodobnik in zgodovinar, imenoval »prvi meščan Aten«.	"Perikles je imel tako velik vpliv na atensko družbo, da ga je sodobnik in zgodovinar Tujidaysa imenoval ""prvi državljan Aten""."	0.9206127084031397	0.9144641757011414
"Perikles je imel tako velik vpliv na atensko družbo, da ga je sodobnik in zgodovinar Tukidides imenoval ""prvi državljan Aten""."	Periklej je imel tako velik vpliv na atensko družbo, da ga je Tukidid, sodobnik in zgodovinar, imenoval »prvi meščan Aten«.	"Perikles je imel tako velik vpliv na atensko družbo, da ga je sodobnik in zgodovinar Tukidides imenoval ""prvi državljan Aten""."	0.95	0.949999988079071
"Perikles je imel tako velik vpliv na atensko družbo, da ga je sodobnik in zgodovinar Tukidides imenoval ""prvi državljan Aten""."	Periklej je imel tako velik vpliv na atensko družbo, da ga je Tukidid, sodobnik in zgodovinar, imenoval »prvi meščan Aten«.	"Perikles je imel tako velik vpliv na atensko družbo, da ga je sodobnik in zgodovinar Tukidides imenoval ""prvi državljan Aten""."	0.95	0.949999988079071
Iz Zagreba, kjer živi zadnjih nekaj let, je prišla, da bi ji zdravniki iz Postojne rodili dve hčerki.	Prišla je iz Zagreba, kjer je živela zadnjih nekaj let, da bi njeni hčerki rodili zdravniki iz Postojne.	Iz Zagreba, kjer živi zadnja leta, je prišla, da bi ji zdravniki rodili dve hčerki.	0.8618365674072817	0.9014459252357483
Iz Zagreba, kjer živi zadnjih nekaj let, je prišla, da bi ji zdravniki iz Postojne rodili dve hčerki.	Prišla je iz Zagreba, kjer je živela zadnjih nekaj let, da bi njeni hčerki rodili zdravniki iz Postojne.	Državski par je dobil dve hčerki, ki naj bi umrli iz Zagreba, kjer živijo zadnjih nekaj let.	0.6816387939453125	0.6641154885292053
Iz Zagreba, kjer živi zadnjih nekaj let, je prišla, da bi ji zdravniki iz Postojne rodili dve hčerki.	Prišla je iz Zagreba, kjer je živela zadnjih nekaj let, da bi njeni hčerki rodili zdravniki iz Postojne.	V Zagreb, kjer živi zadnjih let, je prišla, da bi ji zdravniki iz Postojne rodili dve hčerki.	0.8889950824761829	0.8948764801025391
Predsedstvo OR pri svojem delu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	Predsedstvo OR pri delu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	Za mojo naloga OR najbolj podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	0.8153245607896031	0.8142130970954895
Predsedstvo OR pri svojem delu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	Predsedstvo OR pri delu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	Predsedstvo OR v svojem delu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	0.9325124836871644	0.9325124621391296
Predsedstvo OR pri svojem delu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	Predsedstvo OR pri delu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	Predsedstvo OR pri svojem mandatu podpira tudi posebna komisija za finančne in upravne zadeve (CFAA).	0.9198998637212891	0.9075683951377869
Po pisanju časnika je prav v času spornih poslov med Vegradom in matičnim Hypom v zvezi z naseljem Skiper prevzel položaj v celovški matični banki, čeprav je za Dnevnik zanikal, da naj bi imel kar koli s temi transakcijami.	Po navedbah časnika se je v času spornih transakcij med Vegradom in njegovo matično družbo Hypo v zvezi s poravnavo Skiperja zaposlil v matični banki v Celju, čeprav je za Dnevnik zanikal, da bi imel s temi transakcijami kar koli skupnega.	Po pisanju časnika je prav v času spornih poslov med Vegradom in Hypom v zvezi s Skiperjevo v La Manchestra prevzel mesto matične banke, čeprav je za Dnevnik zanikal, da bi imel karkoli s temi transakcijami.	0.864898605082449	0.8780245780944824
Po pisanju časnika je prav v času spornih poslov med Vegradom in matičnim Hypom v zvezi z naseljem Skiper prevzel položaj v celovški matični banki, čeprav je za Dnevnik zanikal, da naj bi imel kar koli s temi transakcijami.	Po navedbah časnika se je v času spornih transakcij med Vegradom in njegovo matično družbo Hypo v zvezi s poravnavo Skiperja zaposlil v matični banki v Celju, čeprav je za Dnevnik zanikal, da bi imel s temi transakcijami kar koli skupnega.	Po poročanju časnika je prav v času spornih poslov med Vegradom in matično Hypom v zvezi s Skiperjem prevzela mesto na matični banki v Celju, čeprav je za Dnevnik zanikal, da bi imel kakršne koli težave s temi transakcijami.	0.8577580663622643	0.8575925230979919
Po pisanju časnika je prav v času spornih poslov med Vegradom in matičnim Hypom v zvezi z naseljem Skiper prevzel položaj v celovški matični banki, čeprav je za Dnevnik zanikal, da naj bi imel kar koli s temi transakcijami.	Po navedbah časnika se je v času spornih transakcij med Vegradom in njegovo matično družbo Hypo v zvezi s poravnavo Skiperja zaposlil v matični banki v Celju, čeprav je za Dnevnik zanikal, da bi imel s temi transakcijami kar koli skupnega.	Po poročanju časnika je prav v času spornih poslov med Vegradom in matičnim Hypom glede na Skiperjeva naselbina v matični banki prevzel položaj, čeprav je za Dnevnik zanikal, da bi imel kar koli s temi transakcijami.	0.8913928759930456	0.8971647024154663
Merklova in Sarkozy sta ponovno pozvala k varčevalnim ukrepom.	Merklova in Sarkozy sta ponovno pozvala k varčevanju.	Merklova in Sarkozy sta ponovno pozvala k varčevanju.	0.9811059907834101	0.9150516390800476
Merklova in Sarkozy sta ponovno pozvala k varčevalnim ukrepom.	Merklova in Sarkozy sta ponovno pozvala k varčevanju.	Merklova in Sarkozy sta pozvala k varčevanju.	0.9388921658564273	0.8986150026321411
Merklova in Sarkozy sta ponovno pozvala k varčevalnim ukrepom.	Merklova in Sarkozy sta ponovno pozvala k varčevanju.	Merklova in Sarkozy sta pozvala k varčevanju.	0.9388921658564273	0.8986150026321411
Napovedal je, da se bo upravni odbor SCT sestal v sredo, ko bodo znane odločitve o nadaljnjih ukrepih.	Napovedal je, da se bo upravni odbor SCT sestal v sredo in sporočil odločitve o nadaljnjem ravnanju.	Napovedal je, da se bo upravni odbor SCT sestal v sredo, ko bodo bile znane odločitve o tem.	0.8989205951450252	0.9237700700759888
Napovedal je, da se bo upravni odbor SCT sestal v sredo, ko bodo znane odločitve o nadaljnjih ukrepih.	Napovedal je, da se bo upravni odbor SCT sestal v sredo in sporočil odločitve o nadaljnjem ravnanju.	Ob tem je tudi napovedal, da se bo upravni odbor družbe SCT sestal v sredo, ko bodo znane odločitve o naslednjih ukrepih.	0.8725551694314905	0.8565563559532166
Napovedal je, da se bo upravni odbor SCT sestal v sredo, ko bodo znane odločitve o nadaljnjih ukrepih.	Napovedal je, da se bo upravni odbor SCT sestal v sredo in sporočil odločitve o nadaljnjem ravnanju.	Napovedal je, da se bo upravni odbor SCT sestal v sredo, ko bodo znane odločitve o nadaljnjih ukrepih.	0.9500001192092895	0.9500001072883606
Danes se gostje skupaj z 20 dijaki Gimnazije Ljutomer, ki sodelujejo v tem projektu, in njihovima mentoricama, profesoricama Suzano Ramšak in Mojco Rižnar Nedeljko, odpravljajo na izlet v Logarsko dolino, v petek ob 20. uri pa bodo v Kulturnem domu Ljutomer pripravili skupni nizozemski, poljski in slovenski večer, odprt za javnost.	Danes so gostje skupaj z dvajset dijaki ljutomerske gimnazije, ki sodelujejo pri tem projektu, ter njihovima mentoricama, profesoricama Suzano Ramšak in Mojco Rižnar Nedeljko, na izletu v Logarski dolini, v petek ob 20. uri pa bodo v ljutomerskem domu kulture pripravili za javnost odprt, skupen nizozemski, poljski in slovenski večer.	Danes gostje skupaj z 20 dijaki Gimnazije Ljutomer, ki sodelujejo v projektu, in njihovima mentoricama, profesoricama Suzano Ramšak in Mojco Rižnar Nedeljko, odpravljajo na izlet v Logarsko dolino, v petek ob 20. uri pa se bodo v kulturnem domu Ljutomer pripravili skupni nizozemski, poljski in slovenski večer, ki je odprt za javnost.	0.9259190635945497	0.9245532751083374
