Nihče ne more.;Nihče ne more.;Ne morem.;Ne morem.
-Tako kot »saditve«.;-Tako kot »saditve«.;-Ker razkriva znake, da sanja.;-Če mu ne bo slabo od vožnje.
Cobb, pridi.;Cobb, pridi.;Freddy Simmons.;Stric Peter.
Kako kompleksna je ideja.;Kako kompleksna je ideja.;Zares je očarljiva.;Glej.
-Zadosti preprosta.;-Dovolj preprosta.;-Le predstavitev je.;-Tako kot »saditve«.
Nobena ni enostavna, če jo je treba nekomu vsaditi v um.;Nobena ni enostavna, če jo je treba nekomu vstaviti v um.;Ko ideja zavzame možgane, jo je skoraj nemogoče zatreti.;Ko prodremo v njegov um, bomo morali postopati s tem, kar najdemo.
Moj glavni tekmec je bolehen starček.;Moj glavni tekmec je bolehen starček.;To nima veze z mano.;Od nekdaj sovražim tole preprogo.
Njegov sin bo kmalu nasledil nadzor nad korporacijo.;Njegov sin bo kmalu nasledil nadzor nad korporacijo.;Deli elemente poslov korporacije Fischer-Morrow in bo končala imperij, kakršnega poznamo sedaj.;Očitno je to ideja, ki jo bo Robert zavrnil.
Hočem, da se odloči deliti očetov imperij.;Hočem, da se odloči deliti očetov imperij.;Hočem, da tisto, kar je nameraval storil vam, vi storite njemu.;Veš, oporoka pomeni, da oče hoče, da sem samostojen človek.
Cobb, ne spuščajmo se v to.;Cobb, ne spuščajmo se v to.;Cobb, pa ostali to vedo?;Ne počni tega, Mal, prosim te.
-Počakaj.;-Počakaj.;-Naj si ga pogledam.;-Vodo, prosim.
Če opravim ... če sploh lahko storim, hočem zagotovilo.;Če opravim... če sploh lahko storim, hočem zagotovilo.;To pomeni, da ga moram najti.;Jaz sem edina stvar, v katero še verjameš.
Kako naj vem, da ga lahko izpolnite.;Kako naj vem, da ga lahko izpolnite.;Od mene hočete saditev.;Bog, zakaj se je tako težko spomniti.
-Ne morete.;-Ne morete.;-Tega ne veš.;-Resnično ne vem.
A ga lahko.;A ga lahko.;In lahko se.;No, pa ni.
Torej ... hočete kreniti z vero, ali postati zagrenjen starec, čakajoč na samotno smrt?;Hočete kreniti z vero, ali postati zagrenjen starec, čakajoč na samotno smrt?;Kako naj pridobim dovolj podrobnosti, da bo ta svet smatral kot realnost?;A ne moremo delati zgolj, na osnovi govoric, kajne?
Zberite svojo ekipo, Cobb.;Zberite svojo ekipo, Cobb.;Povejte mu, gospod Cobb.;Pojdi spat, gospod Eames.
Pa bolj pametno jih izbirajte.;Pa bolj pametno jih izbirajte.;Torej imate izbiro.;Povejte, kar veste!
Lej, vem kako si želiš domov.;Vem, kako si želiš domov.;Eames, to so tvoje sanje.;Veš kako me najti.
To ni možno izvesti.;To ni mogoče izvesti.;To je druga možnost.;Nisem prepričan, da je potrebno.
-Pač, izvedljivo je.;-Pač, izvedljivo je.;-Ja, ampak izplačalo se je poizkusiti.;-Prav vse, se me tiče.
Le dovolj globoko moraš.;Le dovolj globoko moraš.;Veš, kaj moraš storiti.;Veš, kaj moraš storiti.
-Tega ne veš.;-Tega ne veš.;-Resnično ne vem.;-Ne vem.
Storil sem že.;Storil sem že.;Vem, da sem.;Veš, kaj moram storiti.
Komu?;Komu?;Kdo?;Kako?
Čemu gremo v Pariz?;Zakaj gremo v Pariz?;Zakaj je to tako važno?;Zakaj ne moreš domov?
Potrebovali bomo novega arhitekta.;Potrebovali bomo novega arhitekta.;Potrebujem arhitekta, tako dobrega, kot sem bil jaz.;To ni mogoče izvesti.
Nikdar nisi maral svoje pisarne, kajne?;Nikdar nisi maral svoje pisarne, kajne?;Ne moreš jo zadržati zunaj, kajne?;Cobb ne more več graditi, kajne?
V tej sobi ni prostora za razmišljanje.;V tej sobi ni prostora za razmišljanje.;Niti vodja mojih varnostnikov ne pozna tega stanovanja.;Tam spodaj ni nič.
Je varno zate, da si tukaj?;Je varno zate, da si tukaj?;Je s tabo vse v redu?;Je to tvoja hiša?
Saj veš, izročitve med Francijo in ZDA so birokratska nočna mora.;Saj veš, izročitve med Francijo in ZDA so birokratska nočna mora.;Karkoli že je, se te ne tiče.;Moraš jih posvariti, da je čedalje huje.
Menim, da utegnejo najti način, da se v tvojem primeru sprovede.;Menim, da utegnejo najti način, da se v tvojem primeru to spremeni.;Upam, da razumete težo te zahteve.;Upam, da imaš kaj bolj elegantnega v mislih, kot da me ustrelijo v glavo.
Glej ... tole sem ti prinesel, da ob priliki daš otrokoma.;Glej... to sem ti prinesel, da ob priliki daš otrokoma.;Eno uro imaš in prosim te, prinesi nam kaj uporabnega.;Ti, pridi, greva ga pretrest.
Več kot nagačena plišasta živalca bo treba, da ta otroka prepriča, da še imata očeta.;Več kot nagačena plišasta živalca bo potrebna, da se otroka prepričata, da še imata očeta.;Očitno je to ideja, ki jo bo Robert zavrnil.;Gotovo vas je dala na čevelj razen, če ima njena telefonska res le 6 številk.
Delam pač, kar znam.;Delam pač, kar znam.;Delam, česar si me naučil.;Verjemite mi, s tem se ukvarjam.
Delam, česar si me naučil.;Delam, česar si me naučil.;Delam pač, kar znam.;Mislim, da sem našel pot domov.
Nikdar te nisem učil lopovstva.;Nikdar te nisem učil kraje.;Nikdar, nikoli nisi opravil, kar sem zahteval.;Ne dovolim ti jo prijeti.
-Ne, naučil si me upravljati človeški um, ampak tako je naneslo, da je bilo polno legitimnih načinov za koriščenje te veščine.;-Ne moreš graditi, ker, če poznaš labirint, ga pozna tudi ona.;Ne, naučil si me upravljati človeški um, ampak po tem, kar se je zgodilo je bilo veliko legitimnih načinov za koriščenje te veščine.;-Ne govori mi, naj se pomirim, to je bila tvoja naloga!
Kaj delaš tu, Dom?;Kaj delaš tu, Dom?;Kaj delaš tukaj?;Ljubica, kaj se greš?
Mislim, da sem našel pot domov.;Mislim, da sem našel pot domov.;Ne bi bil tukaj, če bi poznal kakšen drug način.;Verjemite mi, s tem se ukvarjam.
Posel za neke zelo, zelo vplivne ljudi.;Posel za neke zelo, zelo vplivne ljudi.;Mimogrede, krasen posel.;Zgradiš lahko boljše podjetje, kot jo je on.
Ljudi, za katere verjamem, da lahko za vedno uredijo moje obtožbe.;Ljudi, za katere verjamem, da lahko za vedno uredijo moje obtožbe.;Ker so mnenja, da sem jo ubil.;Če hočete mojo pomoč, morate ostati mirni.
Toda potrebujem tvojo pomoč.;Toda potrebujem tvojo pomoč.;In tu te potrebujem.;In moram te izpustiti.
-Prišel si izpridit enega majih najbistrejših in najboljših.;-Prišel si izpridit, enega mojih najbistrejših in najboljših.;-Zato mi Arthur vedno tolmači da ni mogoča.;-Obiskat grem Eamesa.
Veš, kaj ponujam.;Veš, kaj ponujam.;Veš, kaj moram storiti.;Veš, kako me najdeš.
Naj se sami odločijo.;Naj se sami odločijo.;Naj nehajo.;Izplača se poizkusiti.
Denar.;Denar.;Pomiritev.;Potrebno tveganje.
-Ni le denar.;-Ni le denar.;-Ne, ne gre le za globino.;-Potem vlomiš in jih ukradeš.
Spomni se.;Spomni se.;Poslušaj se vendar.;Sedaj ne sanjaš, kaj?
"To je ... priložnost graditi katedrale, cela mesta, stvari, ki niso nikoli obstajale; stvari, ki v resničnem svetu ne morejo obstajati.";Priložnost graditi katedrale, celotna mesta, stvari, ki niso nikoli obstajale, stvari, ki v resničnem svetu ne morejo obstajati.;Da sva lahko tako globoko ujeta, da ko... ko končamo na obali lastne podzavesti izgubimo vidik kaj je realnost.;Tako, ko zreš v totem, brez dvoma veš, da nisi v sanjah nekoga drugega.
Hočeš torej, naj še nekomu dopustim slediti v tvojo fantazijo.;Hočeš torej, naj še nekomu dopustim slediti v tvojo fantazijo.;Ti lahko zaupam, pa karkoli že naj se zgodi?;Si samo senca moje prave žene.
V sanje sploh ne pridejo.;V sanje sploh ne pridejo.;V nobeno realnost več ne verjameš.;Toliko sanj znotraj sanj, je preveč nestabilno.
Oni le ... Samo nivoje oblikujejo in o njih poučijo sanjajočega.;Oni le... Samo nivoje oblikujejo in o njih poučijo sanjajočega.;Zraste lahko, da te opredeli... Ali uniči.;In naš um počne to tako dobro, da niti ne vemo, da se dogaja.
To je vse.;To je vse.;To je že bolje.;Vem, kaj je to.
-Sam si jih oblikuj.;-Sam si jih oblikuj.;-To imej prižgano.;-No, zamisli si, da oblikuješ zgradbo.
Mal mi ne dovoli.;Mal mi ne dovoli.;Ne dovolim ti jo prijeti.;Mal, prosim te, poglej me.
Vrni se v realnost, Dom.;Vrni se v realnost, Dom.;Ostani kjer si, Mal.;Vrni se z mano.
Prosim te.;Prosim te.;Prosim, usedi se.;Poslušaj me.
Realnost ...;Realnost...;To je...;Ta prostor...
Ta otroka, tvoja vnuka, čakata, da se njun oče vrne domov.;Ta otroka, tvoja vnuka, čakata, da se njun oče vrne domov.;Moram se vrniti k najinima otrokoma, ker si ju zapustila.;Osvobajam te krivde, ker si se odločil, da ju zapustiš.
To je njuna realnost.;To je njuna realnost.;To sta najina otroka.;To nista moja otroka.
"In ta posel, ta poslednji posel; tako pridem tja.";In ta posel, ta poslednji posel, tako pridem tja.;Ker hoče, da pridem za njo.;Vrnil sem se pote... Da te nečesa spomnim.
Ne bi bil tule, če bi poznal kak drug način.;Ne bi bil tukaj, če bi poznal kakšen drug način.;Nisem še videl, da bi kdo tako hitro dojel.;Tako, ko zreš v totem, brez dvoma veš, da nisi v sanjah nekoga drugega.
Potrebujem arhitekta, tako dobrega, kot sem bil jaz.;Potrebujem arhitekta, tako dobrega, kot sem bil jaz.;Ne bi bil tukaj, če bi poznal kakšen drug način.;To pomeni, da ga moram najti.
Imam nekoga boljšega.;Imam nekoga boljšega.;Nekoga čakam.;Potrebujem arhitekta, tako dobrega, kot sem bil jaz.
Ariadne?;Ariadne?;Ariadne?;Phillipa?
Predstavljam ti gospoda Cobba.;Predstavljam ti gospoda Cobba.;To je moj sin, James.;Pokaži mi totem.
Me veseli.;Me veseli.;Dovolj dobro je.;Čisto v redu.
-Če utegneš trenutek, ti gospod Cobb ponuja posel, o katerem bi se rad pomenil s tabo.;-Če utegneš trenutek, ti gospod Cobb ponuja posel, o katerem bi se rad pomenil s tabo.;-Ne bi ga rad po nepotrebnem vznemirjal, toda... Robert, ti nisem rekel, da izgineš iz mesta?;-Da boš izvedel resnico o svojem očetu, moraš v Browningov um vlomiti sam.
Usposabljanje?;Usposabljanje?;Tvoje?;Trakulja?
-Pravzaprav ne.;-Pravzaprav ne.;-Ne, nisem.;-Jaz ne.
Test imam zate.;Test imam zate.;Prosim, usedi se.;Prosim te.
-Mi ne bi prej kaj povedal o tem?;-Mi ne bi prej kaj povedal o tem?;-Mi dajete izbiro?;-Me zato rabiš za gradnjo svojih sanj?
Preden opišem posel, moram vedeti, če si ga zmožna.;Preden opišem posel, moram vedeti, če si ga zmožna.;Moralo bi biti zelo enostavno.;Vedeti moraš, da je ne morem nadzorovati.
Zakaj?;Zakaj?;Zakaj?;Zakaj?
-Odkrito rečeno, ni legalen.;-Odkrito rečeno, ni legalen.;-Ne, ne gre le za globino.;-Hišico gradim tam zunaj.
Imaš dve minuti za oblikovanje labirinta, za čigar rešitev je potrebna ena minuta.;Imaš dve minuti za oblikovanje labirinta, za čigar rešitev je potrebna ena minuta.;Misliš, da lahko enostavno zgradiš zapor iz spominov, da bi jo zaklenil vanj.;Za občutek padanja gre, dobiš trzljaje, ki te predramijo.
Stoj.;Stoj.;Mene.;Super.
Ponovi.;Ponovi.;Obrni se.;Pomiri se.
Stop.;Stop.;Trzaj.;Stran!
Bolj se boš morala potruditi.;Bolj se boš morala potruditi.;Bolj se boš moral potruditi.;Še vedno se lahko držiš obljube.
To je že bolje.;To je že bolje.;To je vse.;Dovolj dobro je.
Pravijo, da koristimo le delček resničnega potenciala svojega uma.;Pravijo, da koristimo le delček resničnega potenciala svojega uma.;Ko spimo, um lahko postori skoraj vse.;Ko ideja zavzame možgane, jo je skoraj nemogoče zatreti.
Velja, ko smo budni.;Velja, ko smo budni.;Predsoba je.;Veš kam upaš, da te popelje.
Ko spimo, um lahko postori skoraj vse.;Ko spimo, um lahko postori skoraj vse.;V naših sanjah naš um to nenehno počne.;Pravijo, da koristimo le delček resničnega potenciala svojega uma.
Na primer?;Na primer?;Torej...;Tako torej?
-No, zamisli si, da oblikuješ zgradbo.;-No, zamisli si, da oblikuješ zgradbo.;-Sam si jih oblikuj.;-Ne, ti greš z mano.
Zavestno ustvariš vsak aspekt.;Zavestno ustvariš vsak vidik.;Nenehno si dopoveduješ, kar veš.;Odvisno kaj ogrožaš.
A včasih se zdi, kot bi se ustvarjala sama od sebe, če več kaj mislim.;A včasih se zdi, kot bi se ustvarjala sama od sebe, če več kaj mislim.;Ker moja podzavest čuti, da še nekdo drug ustvarja ta svet.;Tako rekoč se lahko pogovarjaš z mojo podzavestjo.
-Ja, ja.;-Ja, ja.;-Ja, ja.;-Ja, dobro.
Kot odkrivanje.;Kot odkrivanje.;V resnični svet.;Pri dvomih.
-Pristen navdih, kajne?;-Pristen navdih, kajne?;-Delam na tem, mar ne?;-Saj se me spomnite, kajne?
V naših sanjah naš um to nenehno počne.;V naših sanjah naš um to nenehno počne.;In naš um počne to tako dobro, da niti ne vemo, da se dogaja.;Ko spimo, um lahko postori skoraj vse.
Ustvarjamo in hkrati zaznavamo svoj svet.;Ustvarjamo in hkrati zaznavamo svoj svet.;V naših sanjah naš um to nenehno počne.;Jaz sem predmet, moj um ga naseljuje.
In naš um počne to tako dobro, da niti ne vemo da se dogaja.;In naš um počne to tako dobro, da niti ne vemo, da se dogaja.;V naših sanjah naš um to nenehno počne.;Le ko se zbudimo spoznamo, da je bilo pravzaprav nekaj čudnega.
To nam omogoča poseči v ta proces.;To nam omogoča poseči v ta proces.;Ta ideja ga bo opredelila.;Drugače povedano, daje nam več časa na vsakem nivoju.
Kako?;Kako?;Kako?;Čutite?
-S prevzemanjem kreiranja.;-S prevzemanjem kreiranja.;-Tako kot »saditve«.;-Z ustvarjanjem nečesa varnega, kot... Trezorja ali zapora, ki ga um samodejno polni z informacijami, katere skuša zaščititi.
In tu te potrebujem.;In tu te potrebujem.;In moram te izpustiti.;Jaz sem edina stvar, v katero še verjameš.
Ti ustvariš svet sanj.;Ti ustvariš svet sanj.;Ti si zgradila ta svet.;Zapomni si, ti si, ki sanjaš.
Osebek privedemo v te sanje in občutil jih bo kot svojo podzavest.;Osebek privedemo v te sanje in občutil jih bo kot svojo podzavest.;Ko prodremo v njegov um, bomo morali postopati s tem, kar najdemo.;Ko vstopiš v sanje teh sanj, se učinek množi.
Kako naj pridobim zadosti detajlov, da bo ta svet smatral kot realnost?;Kako naj pridobim dovolj podrobnosti, da bo ta svet smatral kot realnost?;Če so to moje sanje, zakaj jih ne morem nadzorovati?;Mi lahko omogočite pristop do tega človeka?
Sanje se zdijo realne, ko smo v njih, ni tako?;Sanje se zdijo realne, ko smo v njih, ni tako?;So te predstavitve del njegove podzavesti?;Kdo ste, da pravite drugače, a?
Le ko se zbudimo, spoznamo, da je bilo pravzaprav nekaj čudnega.;Le ko se zbudimo spoznamo, da je bilo pravzaprav nekaj čudnega.;In naš um počne to tako dobro, da niti ne vemo, da se dogaja.;Predmet je uvidel, da sanja in njegova podzavest nas je uničila na koščke.
Naj te nekaj vprašam.;Naj te nekaj vprašam.;Naj te nekaj vprašam?;Povedala ti bom uganko.
Dejansko se nikdar ne spomniš začetka sanj, kajne?;Dejansko se nikdar ne spomniš začetka sanj, kajne?;Nikoli niso le sanje, kajne?;Grožnje v sanjanju so nesmiselne, kajne Mal?
Vedno končaš v središču dogajanja.;Vedno končaš v središču dogajanja.;Zavestno ustvariš vsak vidik.;Zavrtiš ga v sanjah in nikoli ne bo padel.
Bi rekla da.;Bi rekla, ja.;Ja, mislim da.;Dobro.
-Kako se torej znajdemo tu?;-Kako se torej znajdemo tu?;-Ko vstavimo idejo, kako pridemo ven?;-Se je zato tako dobro obneslo?
Smo pač prišli iz ... -Razmisli o tem, Ariadne.;Smo pač prišli iz... -Razmisli o tem, Ariadne.;Pojdi preverit, če je res, Ariadne.;Mal... -Pridi ven na polico, sicer bom skočila.
Kako si prišla sem?;Kako si prišla sem?;Kaj delaš tukaj?;Kaj se ti je zgodilo?
Kje si ta hip?;Kje si ta hip?;Kaj delaš tukaj?;Kako si prišla sem?
Mar sanjava?;Mar sanjava?;Ti ne greš noter?;Si dobro?
-Trenutno si sredi delavnice.;-Trenutno si sredi delavnice.;-Ne poznam jo.;-Na svež zrak grem.
Prisotnost bolečine je tvoja prva lekcija »deljenih sanj«.;Prisotnost bolečine je tvoja prva lekcija »deljenih sanj«.;Zakaj ti je tako pomembno sanjati?;Nenehno si dopoveduješ, kar veš.
Ostani mirna.;Ostani mirna.;Pomiri se.;Vrni se.
Če so le sanje, zakaj si zakrivaš ...;Če so le sanje, zakaj si zakrivaš...;Če so to moje sanje, zakaj jih ne morem nadzorovati?;Če so to sanje... Se moram ubiti, da se prebudim, ni res?
Nikoli niso le sanje, kajne?;Nikoli niso le sanje, kajne?;Grožnje v sanjanju so nesmiselne, kajne Mal?;Podzavest je motivirana s čustvi, kajne?
Obraz poln črepinj boli kot vrag.;Obraz poln stekla boli kot vrag.;Zamazana je in tako opazno oguljena.;Veliko se mi moti po glavi.
Ko si v njih, je občutek pristen.;Ko si v njih, je občutek pristen.;Nekaj, kar imaš vedno s seboj, česar nihče drug ne pozna.;Ko vstopiš v sanje teh sanj, se učinek množi.
Razvila ga je vojska.;Razvila ga je vojska.;Poznam ta most.;Zato je militarizirana.
»Deljene sanje« je program urjenja, da se vojaki streljajo, med sabo koljejo in davijo, nakar se prebudijo.;»Deljene sanje« je program urjenja, da se vojaki streljajo med sabo, pobijajo in davijo, ter se prebudijo.;Nad vaju gre cela vojska.;Cobb usmerja Fischerjevo pozornost na neobičajnost sanj, kar povzroča, da njegova podzavest išče sanjajočega.
Kako so v to vpleteni arhitekti?;Kako so v to vpleteni arhitekti?;Kako napredujejo labirinti?;Kako je šlo?
-Nekdo mora izoblikovati sanje, drži?;-Nekdo mora izoblikovati sanje, drži?;-Delam na tem, mar ne?;-Me zato rabiš za gradnjo svojih sanj?
Bi nama naklonil še 5 minut?;Bi nama naklonil še 5 minut?;Bi mu uničili en pozitiven odnos?;Je dodal kakšno reč?
-Pet minut?;-Pet minut?;-Eno uro?;-Poizkus za kaj?
Ampak ... Debatirala sva vsaj kakšno uro.;Ampak... Debatirala sva vsaj kakšno uro.;Dovolj sva govorila.;Kot sem ti rekel, imela sva veliko časa.
V sanjah ti um deluje hitreje, zato ... Zdi se, da čas teče počasneje.;V sanjah ti um deluje hitreje, zato... Zdi se, da čas teče počasneje.;V naših sanjah naš um to nenehno počne.;Ko vstopiš v sanje teh sanj, se učinek množi.
Pet minut v resničnem svetu je ena ura v snu.;Pet minut v resničnem svetu je ena ura v spanju.;Toliko sanj znotraj sanj, je preveč nestabilno.;Nobena ni enostavna, če jo je treba nekomu vstaviti v um.
Kaj, ko bi pogledali česa si sposobna v 5 minutah?;Kaj, ko bi pogledali česa si sposobna v 5 minutah?;Kako, da si zamočil s preprogo?;Ej, mar namesto tega nihče ni mogel sanjati preklete plaže?
Imava osnoven razpored.;Imava osnoven razpored.;Trenutno sva v hotelu.;Morava si izmisliti nekakšen trzaj.
Knjigarno, kavarno.;Knjigarno, kavarno.;Krasno.;Odkimava.
Tu je tudi skoraj vse ostalo.;Tu je tudi skoraj vse ostalo.;Tam spodaj ni nič.;To je vse.
Kdo so ti ljudje?;Kdo so ti ljudje?;Kdo je ta vir?;Kaj se dogaja tam zgoraj?
-Projekcija moje podzavesti.;-Na svoj način...;-Predstavitev moje podzavesti.;-Kombinacija.
Tvoje?;Tvoje?;Usposabljanje?;Ti?
-Da.;-Da.;-Da.;-Da.
Zapomni si, ti si, ki sanjaš.;Zapomni si, ti si, ki sanjaš.;Ti ustvariš svet sanj.;Eames, to so tvoje sanje.
Ti si zgradila ta svet.;Ti si zgradila ta svet.;Ti ustvariš svet sanj.;Jaz sem edina stvar, v katero še verjameš.
"Jaz sem subjekt; moj um ga naseljuje.";Jaz sem predmet, moj um ga naseljuje.;Je moja podzavest.;Ustvarjamo in hkrati zaznavamo svoj svet.
Tako rekoč se lahko pogovarjaš z mojo podzavestjo.;Tako rekoč se lahko pogovarjaš z mojo podzavestjo.;Ker moja podzavest čuti, da še nekdo drug ustvarja ta svet.;Je moja podzavest.
Tak je eden od načina izvlačenja informacij iz subjekta.;Tak je eden od načina izvlačenja informacij iz predmeta.;"Temu se reče ""izvlek"".";Ta ideja ga bo opredelila.
Kako še ga izvajaš?;Kako ga še izvajaš?;Kaj delaš?;Kako je šlo?
-Z ustvarjanjem nečesa varnega, kot ... trezorja ali zapora, ki ga um samodejno polni z informacijami, katere skuša zaščititi.;-Z ustvarjanjem nečesa varnega, kot... Trezorja ali zapora, ki ga um samodejno polni z informacijami, katere skuša zaščititi.;Ker je gradnja sanj iz lastnega spomina najlažji način izgube dojemanja kaj je resničnost in kaj so sanje.;Ko prodremo v njegov um, bomo morali postopati s tem, kar najdemo.
Razumeš?;Razumeš?;Razumeš?;Vidiš?
-Potem vlomiš in jih ukradeš.;-Potem vlomiš in jih ukradeš.;-Skušaš jo obdržati živo.;-Na svež zrak grem.
No ...;No...;-No...;In...
Mislila sem, naj bi prostor sanj imel opraviti zgolj z vizualnim, ampak, gre bolj za njegovo občutenje.;Mislila sem, naj bi prostor sanj imel opraviti zgolj z vizualnim ampak, gre bolj za njegovo občutenje.;Tako, ko zreš v totem, brez dvoma veš, da nisi v sanjah nekoga drugega.;A včasih se zdi, kot bi se ustvarjala sama od sebe, če več kaj mislim.
Sprašujem se, kaj se zgodi, ko se začneš vpletati v njegovo fizičnost?;Sprašujem se, kaj se zgodi, ko se začneš vpletati v njegovo fizičnost?;Bi rekel svoji podzavesti, naj se malo kontrolira?;Kako to, da ti ni pomembno, kam te bo vlak odpeljal?
